Tỉnh/Thành Phố	Mã Tỉnh/Thành phố	Huyện 	Mã Quận/Huyện	Phường/Xã	Mã Phường/Xã
Thanh Hóa	401	Huyện Yên Định	40135	4013545	Xã Định Tiến
Thanh Hóa	401	Huyện Yên Định	40135	4013553	Xã Định Hưng
Thanh Hóa	401	Huyện Yên Định	40135	4013555	Xã Định Hải
Thanh Hóa	401	Huyện Yên Định	40135	4013509	Xã Yên Tâm
Thanh Hóa	401	Huyện Yên Định	40135	4013529	Xã Yên Thịnh
Thanh Hóa	401	Huyện Yên Định	40135	4013557	Xã Định Bình
Thanh Hóa	401	Huyện Yên Định	40135	4013537	Xã Định Hòa
Thanh Hóa	401	Huyện Yên Định	40135	4013507	Xã Yên Lâm
Thanh Hóa	401	Huyện Yên Định	40135	4013543	Xã Định Tân
Thanh Hóa	401	Huyện Yên Định	40135	4013525	Xã Yên Thái
Thanh Hóa	401	Huyện Yên Định	40135	4013547	Xã Định Long
Thanh Hóa	401	Huyện Yên Định	40135	4013541	Xã Định Công
Thanh Hóa	401	Huyện Yên Định	40135	4013531	Xã Yên Ninh
Thanh Hóa	401	Huyện Yên Định	40135	4013523	Xã Yên Phong
Thanh Hóa	401	Huyện Yên Định	40135	4013501	Thị trấn Quán Lào
Thanh Hóa	401	Huyện Yên Định	40135	4013533	Xã Yên Lạc
Thanh Hóa	401	Huyện Yên Định	40135	4013515	Xã Yên Thọ
Thanh Hóa	401	Huyện Yên Định	40135	4013519	Xã Yên Trường
Thanh Hóa	401	Huyện Yên Định	40135	4013558	Thị trấn Thống Nhất
Thanh Hóa	401	Huyện Yên Định	40135	4013527	Xã Yên Hùng
Thanh Hóa	401	Huyện Yên Định	40135	4013505	Xã Yên Phú
Thanh Hóa	401	Huyện Triệu Sơn	40147	4014772	Thị trấn Nưa
Thanh Hóa	401	Huyện Triệu Sơn	40147	4014745	Xã Tiến Nông
Thanh Hóa	401	Huyện Triệu Sơn	40147	4014721	Xã Minh Dân
Thanh Hóa	401	Huyện Triệu Sơn	40147	4014737	Xã Tân Ninh
Thanh Hóa	401	Huyện Triệu Sơn	40147	4014723	Xã Minh Châu
Thanh Hóa	401	Huyện Triệu Sơn	40147	4014717	Xã Hợp Thắng
Thanh Hóa	401	Huyện Triệu Sơn	40147	4014709	Xã Hợp Lý
Thanh Hóa	401	Huyện Triệu Sơn	40147	4014701	Thị trấn Triệu Sơn
Thanh Hóa	401	Huyện Triệu Sơn	40147	4014751	Xã Xuân Lộc
Thanh Hóa	401	Huyện Triệu Sơn	40147	4014727	Xã Dân Lý
Thanh Hóa	401	Huyện Triệu Sơn	40147	4014725	Xã Dân Lực
Thanh Hóa	401	Huyện Triệu Sơn	40147	4014749	Xã Xuân Thịnh
Thanh Hóa	401	Huyện Triệu Sơn	40147	4014771	Xã Bình Sơn
Thanh Hóa	401	Huyện Triệu Sơn	40147	4014741	Xã Đồng Tiến
Thanh Hóa	401	Huyện Triệu Sơn	40147	4014759	Xã Thọ Ngọc
Thanh Hóa	401	Huyện Triệu Sơn	40147	4014735	Xã Thái Hòa
Thanh Hóa	401	Huyện Triệu Sơn	40147	4014743	Xã Đồng Thắng
Thanh Hóa	401	Huyện Triệu Sơn	40147	4014731	Xã An Nông
Thanh Hóa	401	Huyện Triệu Sơn	40147	4014705	Xã Thọ Bình
Thanh Hóa	401	Huyện Triệu Sơn	40147	4014719	Xã Minh Sơn
Thanh Hóa	401	Huyện Triệu Sơn	40147	4014715	Xã Triệu Thành
Thanh Hóa	401	Huyện Triệu Sơn	40147	4014769	Xã Nông Trường
Thanh Hóa	401	Huyện Triệu Sơn	40147	4014761	Xã Thọ Cường
Thanh Hóa	401	Huyện Triệu Sơn	40147	4014767	Xã Thọ Thế
Thanh Hóa	401	Huyện Triệu Sơn	40147	4014739	Xã Đồng Lợi
Thanh Hóa	401	Huyện Triệu Sơn	40147	4014747	Xã Khuyến Nông
Thanh Hóa	401	Huyện Triệu Sơn	40147	4014713	Xã Hợp Thành
Thanh Hóa	401	Huyện Triệu Sơn	40147	4014711	Xã Hợp Tiến
Thanh Hóa	401	Huyện Triệu Sơn	40147	4014755	Xã Xuân Thọ
Thanh Hóa	401	Huyện Triệu Sơn	40147	4014733	Xã Văn Sơn
Thanh Hóa	401	Huyện Triệu Sơn	40147	4014753	Xã Thọ Dân
Thanh Hóa	401	Huyện Triệu Sơn	40147	4014765	Xã Thọ Vực
Thanh Hóa	401	Huyện Triệu Sơn	40147	4014729	Xã Dân Quyền
Thanh Hóa	401	Huyện Triệu Sơn	40147	4014707	Xã Thọ Tiến
Thanh Hóa	401	Huyện Triệu Sơn	40147	4014763	Xã Thọ Phú
Thanh Hóa	401	Huyện Triệu Sơn	40147	4014703	Xã Thọ Sơn
Thanh Hóa	401	Huyện Triệu Sơn	40147	4014757	Xã Thọ Tân
Thừa Thiên Huế	411	Quận Phú Xuân	411019	411019081	Phường Long Hồ
Thừa Thiên Huế	411	Quận Phú Xuân	411019	41101921	Phường Long Hồ
Thừa Thiên Huế	411	Quận Phú Xuân	411019	41101920	Phường Kim Long
Thừa Thiên Huế	411	Quận Phú Xuân	411019	41101913	Phường Thuận Lộc
Thừa Thiên Huế	411	Quận Phú Xuân	411019	41101912	Phường Thuận Hòa
Thừa Thiên Huế	411	Quận Phú Xuân	411019	41101911	Phường Tây Lộc
Thừa Thiên Huế	411	Quận Phú Xuân	411019	41101910	Phường Phú Hậu
Thừa Thiên Huế	411	Quận Phú Xuân	411019	41101909	Phường Hương Hồ
Thừa Thiên Huế	411	Quận Phú Xuân	411019	41101908	Xã Hương Thọ
Thừa Thiên Huế	411	Quận Phú Xuân	411019	41101907	Phường Hương Vinh
Thừa Thiên Huế	411	Quận Phú Xuân	411019	41101906	Phường Hương Sơ
Thừa Thiên Huế	411	Quận Phú Xuân	411019	41101905	Phường Hương Long
Thừa Thiên Huế	411	Quận Phú Xuân	411019	41101904	Phường Hương An
Thừa Thiên Huế	411	Quận Phú Xuân	411019	41101903	Phường Gia Hội
Thừa Thiên Huế	411	Quận Phú Xuân	411019	41101902	Phường Đông Ba
Thừa Thiên Huế	411	Quận Phú Xuân	411019	41101901	Phường An Hòa
Thừa Thiên Huế	411	Quận Thuận Hoá	411018	41101823	Xã Dương Nỗ
Thừa Thiên Huế	411	Quận Thuận Hoá	411018	41101821	Phường Phú Thượng
Thừa Thiên Huế	411	Quận Thuận Hoá	411018	41101820	Phường Thủy Vân
Thừa Thiên Huế	411	Quận Thuận Hoá	411018	41101819	Phường Xuân Phú
Thừa Thiên Huế	411	Quận Thuận Hoá	411018	41101818	Phường Thủy Xuân
Thừa Thiên Huế	411	Quận Thuận Hoá	411018	41101817	Phường Phường Đúc
Thừa Thiên Huế	411	Quận Thuận Hoá	411018	41101816	Phường Vĩnh Ninh
Thừa Thiên Huế	411	Quận Thuận Hoá	411018	41101815	Phường An Đông
Thừa Thiên Huế	411	Quận Thuận Hoá	411018	41101814	Phường Phú Hội
Thừa Thiên Huế	411	Quận Thuận Hoá	411018	41101813	Phường Thủy Biều
Thừa Thiên Huế	411	Quận Thuận Hoá	411018	41101812	Phường Phú Nhuận
Thừa Thiên Huế	411	Quận Thuận Hoá	411018	41101811	Phường Trường An
Thừa Thiên Huế	411	Quận Thuận Hoá	411018	41101810	Phường Phước Vĩnh
Thừa Thiên Huế	411	Quận Thuận Hoá	411018	41101809	Phường Vỹ Dạ
Thừa Thiên Huế	411	Quận Thuận Hoá	411018	41101808	Phường An Tây
Thừa Thiên Huế	411	Quận Thuận Hoá	411018	41101807	Phường An Cựu
Thừa Thiên Huế	411	Quận Thuận Hoá	411018	41101806	Xã Hương Phong
Thừa Thiên Huế	411	Quận Thuận Hoá	411018	41101805	Xã Thủy Bằng
Thừa Thiên Huế	411	Quận Thuận Hoá	411018	41101804	Xã Phú Dương
Thừa Thiên Huế	411	Quận Thuận Hoá	411018	41101803	Xã Phú Mậu
Thừa Thiên Huế	411	Quận Thuận Hoá	411018	41101802	Xã Phú Thanh
Thừa Thiên Huế	411	Quận Thuận Hoá	411018	41101801	Phường Thuận An
Thừa Thiên Huế	411	Thị xã Phong Điền	41103	4110334	Xã Phong Thạnh
Thừa Thiên Huế	411	Thị xã Phong Điền	41103	4110332	Phường Phong Phú
Thừa Thiên Huế	411	Thị xã Phong Điền	41103	4110317	Phường Phong Hải
Thừa Thiên Huế	411	Thị xã Phong Điền	41103	4110323	Xã Phong Thu
Thừa Thiên Huế	411	Thị xã Phong Điền	41103	4110311	Xã Điền Lộc
Thừa Thiên Huế	411	Thị xã Phong Điền	41103	4110305	Xã Điền Môn
Thừa Thiên Huế	411	Thị xã Phong Điền	41103	4110327	Xã Phong An
Thừa Thiên Huế	411	Thị xã Phong Điền	41103	4110313	Xã Phong Hòa
Thừa Thiên Huế	411	Thị xã Phong Điền	41103	4110325	Xã Phong Hiền
Thừa Thiên Huế	411	Thị xã Phong Điền	41103	4110309	Xã Phong Chương
Thừa Thiên Huế	411	Thị xã Phong Điền	41103	4110307	Xã Phong Bình
Thừa Thiên Huế	411	Thị xã Phong Điền	41103	4110315	Xã Điền Hòa
Thừa Thiên Huế	411	Thị xã Phong Điền	41103	4110331	Xã Phong Sơn
Thừa Thiên Huế	411	Thị xã Phong Điền	41103	4110301	Thị trấn Phong Điền
Thừa Thiên Huế	411	Thị xã Phong Điền	41103	4110321	Xã Phong Mỹ
Thừa Thiên Huế	411	Thị xã Phong Điền	41103	4110303	Xã Điền Hương
Thừa Thiên Huế	411	Thị xã Phong Điền	41103	4110319	Xã Điền Hải
Thừa Thiên Huế	411	Thị xã Phong Điền	41103	4110329	Xã Phong Xuân
Thừa Thiên Huế	411	Huyện Nam Đông	41117	4111713	Xã Hương Hòa
Thừa Thiên Huế	411	Huyện Nam Đông	41117	4111717	Xã Thượng Long
Thừa Thiên Huế	411	Huyện Nam Đông	41117	4111711	Xã Hương Giang
Thừa Thiên Huế	411	Huyện Nam Đông	41117	4111719	Xã Thượng Nhật
Thừa Thiên Huế	411	Huyện Nam Đông	41117	4111705	Xã Hương Sơn
Thừa Thiên Huế	411	Huyện Nam Đông	41117	4111709	Xã Hương Hữu
Thừa Thiên Huế	411	Huyện Nam Đông	41117	4111721	Xã Thượng Lộ
Thừa Thiên Huế	411	Huyện Nam Đông	41117	4111715	Xã Hương Lộc
Thừa Thiên Huế	411	Huyện Nam Đông	41117	4111722	Xã Hương Xuân
Thừa Thiên Huế	411	Huyện Nam Đông	41117	4111701	Thị trấn Khe Tre
Thừa Thiên Huế	411	Huyện Nam Đông	41117	4111703	Xã Hương Phú
Thừa Thiên Huế	411	Huyện Nam Đông	41117	4111707	Xã Thượng Quảng
Thừa Thiên Huế	411	Huyện Quảng Điền	41105	4110501	Thị trấn Sịa
Thừa Thiên Huế	411	Huyện Quảng Điền	41105	4110521	Xã Quảng Thành
Thừa Thiên Huế	411	Huyện Quảng Điền	41105	4110505	Xã Quảng Lợi
Thừa Thiên Huế	411	Huyện Quảng Điền	41105	4110507	Xã Quảng Ngạn
Thừa Thiên Huế	411	Huyện Quảng Điền	41105	4110511	Xã Quảng Phước
Thừa Thiên Huế	411	Huyện Quảng Điền	41105	4110503	Xã Quảng Thái
Thừa Thiên Huế	411	Huyện Quảng Điền	41105	4110513	Xã Quảng Công
Thừa Thiên Huế	411	Huyện Quảng Điền	41105	4110515	Xã Quảng Phú
Thừa Thiên Huế	411	Huyện Quảng Điền	41105	4110517	Xã Quảng Thọ
Thừa Thiên Huế	411	Huyện Quảng Điền	41105	4110509	Xã Quảng Vinh
Thừa Thiên Huế	411	Huyện Quảng Điền	41105	4110519	Xã Quảng An
Thừa Thiên Huế	411	Thị xã Hương Trà	41107	4110732	Xã Bình Tiến
Thừa Thiên Huế	411	Thị xã Hương Trà	41107	4110727	Xã Bình Điền
Thừa Thiên Huế	411	Thị xã Hương Trà	41107	4110713	Xã Hương Vinh
Thừa Thiên Huế	411	Thị xã Hương Trà	41107	4110723	Phường Hương Hồ
Thừa Thiên Huế	411	Thị xã Hương Trà	41107	4110705	Xã Hương Phong
Thừa Thiên Huế	411	Thị xã Hương Trà	41107	4110729	Xã Bình Thành
Thừa Thiên Huế	411	Thị xã Hương Trà	41107	4110719	Phường Hương An
Thừa Thiên Huế	411	Thị xã Hương Trà	41107	4110711	Xã Hương Toàn
Thừa Thiên Huế	411	Thị xã Hương Trà	41107	4110731	Xã Hương Thọ
Thừa Thiên Huế	411	Thị xã Hương Trà	41107	4110703	Xã Hải Dương
Thừa Thiên Huế	411	Thị xã Hương Trà	41107	4110709	Phường Hương Văn
Thừa Thiên Huế	411	Thị xã Hương Trà	41107	4110701	Phường Tứ Hạ
Thừa Thiên Huế	411	Thị xã Hương Trà	41107	4110721	Xã Hương Bình
Thừa Thiên Huế	411	Thị xã Hương Trà	41107	4110707	Phường Hương Vân
Thừa Thiên Huế	411	Thị xã Hương Trà	41107	4110715	Phường Hương Xuân
Thừa Thiên Huế	411	Thị xã Hương Trà	41107	4110717	Phường Hương Chữ
Thừa Thiên Huế	411	Thị xã Hương Trà	41107	4110725	Xã Hồng Tiến
Thừa Thiên Huế	411	Huyện Phú Vang	41109	4110905	Xã Phú Thanh
Thừa Thiên Huế	411	Huyện Phú Vang	41109	4110913	Xã Phú Thượng
Thừa Thiên Huế	411	Huyện Phú Vang	41109	4110901	Thị trấn Thuận An
Thừa Thiên Huế	411	Huyện Phú Vang	41109	4110935	Xã Vinh Thái
Thừa Thiên Huế	411	Huyện Phú Vang	41109	4110937	Xã Vinh Phú
Thừa Thiên Huế	411	Huyện Phú Vang	41109	4110907	Xã Phú Mậu
Thừa Thiên Huế	411	Huyện Phú Vang	41109	4110931	Xã Vinh Xuân
Thừa Thiên Huế	411	Huyện Phú Vang	41109	4110911	Xã Phú Thuận
Thừa Thiên Huế	411	Huyện Phú Vang	41109	4110942	Xã Phú Gia
Thừa Thiên Huế	411	Huyện Phú Vang	41109	4110909	Xã Phú Dương
Thừa Thiên Huế	411	Huyện Phú Vang	41109	4110915	Xã Phú Mỹ
Thừa Thiên Huế	411	Huyện Phú Vang	41109	4110929	Thị trấn Phú Đa
Thừa Thiên Huế	411	Huyện Phú Vang	41109	4110921	Xã Phú Hồ
Thừa Thiên Huế	411	Huyện Phú Vang	41109	4110919	Xã Phú Xuân
Thừa Thiên Huế	411	Huyện Phú Vang	41109	4110933	Xã Vinh Thanh
Thừa Thiên Huế	411	Huyện Phú Vang	41109	4110917	Xã Phú An
Thừa Thiên Huế	411	Huyện Phú Vang	41109	4110941	Xã Vinh Hà
Thừa Thiên Huế	411	Huyện Phú Vang	41109	4110939	Xã Vinh An
Thừa Thiên Huế	411	Huyện Phú Vang	41109	4110927	Xã Phú Lương
Thừa Thiên Huế	411	Huyện Phú Vang	41109	4110923	Xã Phú Hải
Thừa Thiên Huế	411	Huyện Phú Vang	41109	4110925	Xã Phú Diên
Thừa Thiên Huế	411	Huyện Phú Lộc	41113	4111381	Xã Hương Phú
Thừa Thiên Huế	411	Huyện Phú Lộc	41113	4111357	Xã Hương Sơn
Thừa Thiên Huế	411	Huyện Phú Lộc	41113	4111371	Xã Thượng Lộ
Thừa Thiên Huế	411	Huyện Phú Lộc	41113	4111353	Xã Thượng Long
Thừa Thiên Huế	411	Huyện Phú Lộc	41113	4111352	Thị trấn Khe Tre
Thừa Thiên Huế	411	Huyện Phú Lộc	41113	4111350	Xã Thượng Quảng
Thừa Thiên Huế	411	Huyện Phú Lộc	41113	4111351	Xã Hương Xuân
Thừa Thiên Huế	411	Huyện Phú Lộc	41113	4111341	Xã Hương Lộc
Thừa Thiên Huế	411	Huyện Phú Lộc	41113	4111340	Xã Hương Hữu
Thừa Thiên Huế	411	Huyện Phú Lộc	41113	4111313	Xã Vinh Hải
Thừa Thiên Huế	411	Huyện Phú Lộc	41113	4111336	Xã Giang Hải
Thừa Thiên Huế	411	Huyện Phú Lộc	41113	4111335	Thị trấn Lăng Cô
Thừa Thiên Huế	411	Huyện Phú Lộc	41113	4111329	Xã Lộc Thủy
Thừa Thiên Huế	411	Huyện Phú Lộc	41113	4111321	Xã Lộc Hòa
Thừa Thiên Huế	411	Huyện Phú Lộc	41113	4111319	Xã Xuân Lộc
Thừa Thiên Huế	411	Huyện Phú Lộc	41113	4111317	Xã Vinh Hiền
Thừa Thiên Huế	411	Huyện Phú Lộc	41113	4111327	Xã Lộc Trì
Thừa Thiên Huế	411	Huyện Phú Lộc	41113	4111333	Xã Lộc Tiến
Thừa Thiên Huế	411	Huyện Phú Lộc	41113	4111305	Xã Lộc Bổn
Thừa Thiên Huế	411	Huyện Phú Lộc	41113	4111325	Xã Lộc Bình
Thừa Thiên Huế	411	Huyện Phú Lộc	41113	4111331	Xã Lộc Vĩnh
Thừa Thiên Huế	411	Huyện Phú Lộc	41113	4111311	Xã Vinh Mỹ
Thừa Thiên Huế	411	Huyện Phú Lộc	41113	4111323	Xã Lộc Điền
Thừa Thiên Huế	411	Huyện Phú Lộc	41113	4111309	Xã Lộc Sơn
Thừa Thiên Huế	411	Huyện Phú Lộc	41113	4111307	Xã Lộc An
Thừa Thiên Huế	411	Huyện Phú Lộc	41113	4111303	Xã Vinh Hưng
Thừa Thiên Huế	411	Huyện Phú Lộc	41113	4111315	Xã Vinh Giang
Thừa Thiên Huế	411	Huyện Phú Lộc	41113	4111301	Thị trấn Phú Lộc
Thừa Thiên Huế	411	Huyện A Lưới	41115	4111533	Xã Hương Lâm
Thừa Thiên Huế	411	Huyện A Lưới	41115	4111537	Xã A Đớt
Thừa Thiên Huế	411	Huyện A Lưới	41115	4111515	Xã Hồng Quảng
Thừa Thiên Huế	411	Huyện A Lưới	41115	4111507	Xã Hồng Trung
Thừa Thiên Huế	411	Huyện A Lưới	41115	4111535	Xã Đông Sơn
Thừa Thiên Huế	411	Huyện A Lưới	41115	4111529	Xã Hồng Thượng
Thừa Thiên Huế	411	Huyện A Lưới	41115	4111543	Xã Trung Sơn
Thừa Thiên Huế	411	Huyện A Lưới	41115	4111513	Xã Hồng Bắc
Thừa Thiên Huế	411	Huyện A Lưới	41115	4111542	Xã Lâm Đớt
Thừa Thiên Huế	411	Huyện A Lưới	41115	4111501	Thị trấn A Lưới
Thừa Thiên Huế	411	Huyện A Lưới	41115	4111527	Xã Hồng Thái
Thừa Thiên Huế	411	Huyện A Lưới	41115	4111539	Xã A Roằng
Thừa Thiên Huế	411	Huyện A Lưới	41115	4111525	Xã Hồng Hạ
Thừa Thiên Huế	411	Huyện A Lưới	41115	4111505	Xã Hồng Vân
Thừa Thiên Huế	411	Huyện A Lưới	41115	4111511	Xã Hồng Kim
Thừa Thiên Huế	411	Huyện A Lưới	41115	4111523	Xã Phú Vinh
Thừa Thiên Huế	411	Huyện A Lưới	41115	4111531	Xã Hương Phong
Thừa Thiên Huế	411	Huyện A Lưới	41115	4111503	Xã Hồng Thủy
Thừa Thiên Huế	411	Huyện A Lưới	41115	4111521	Xã Sơn Thủy
Thừa Thiên Huế	411	Huyện A Lưới	41115	4111519	Xã A Ngo
Thừa Thiên Huế	411	Huyện A Lưới	41115	4111544	Xã Quảng Nhâm
Thừa Thiên Huế	411	Huyện A Lưới	41115	4111541	Xã Hương Nguyên
Thừa Thiên Huế	411	Huyện A Lưới	41115	4111517	Xã Nhâm
Thừa Thiên Huế	411	Huyện A Lưới	41115	4111509	Xã Bắc Sơn
Thừa Thiên Huế	411	Thị xã Hương Thủy	41111	4111115	Phường Thủy Lương
Thừa Thiên Huế	411	Thị xã Hương Thủy	41111	4111103	Xã Thủy Vân
Thừa Thiên Huế	411	Thị xã Hương Thủy	41111	4111109	Xã Thủy Bằng
Thừa Thiên Huế	411	Thị xã Hương Thủy	41111	4111111	Phường Thủy Phương
Thừa Thiên Huế	411	Thị xã Hương Thủy	41111	4111113	Phường Thủy Châu
Thừa Thiên Huế	411	Thị xã Hương Thủy	41111	4111107	Phường Thủy Dương
Thừa Thiên Huế	411	Thị xã Hương Thủy	41111	4111101	Phường Phú Bài
Thừa Thiên Huế	411	Thị xã Hương Thủy	41111	4111119	Xã Thủy Phù
Thừa Thiên Huế	411	Thị xã Hương Thủy	41111	4111117	Xã Thủy Tân
Thừa Thiên Huế	411	Thị xã Hương Thủy	41111	4111123	Xã Phú Sơn
Thừa Thiên Huế	411	Thị xã Hương Thủy	41111	4111105	Xã Thủy Thanh
Thừa Thiên Huế	411	Thị xã Hương Thủy	41111	4111121	Xã Dương Hòa
Thừa Thiên Huế	411	Thành phố Huế	41101	4110123	Phường Vỹ Dạ
Thừa Thiên Huế	411	Thành phố Huế	41101	4110140	Phường Hương An
Thừa Thiên Huế	411	Thành phố Huế	41101	4110169	Xã Hương Phong
Thừa Thiên Huế	411	Thành phố Huế	41101	4110171	Xã Phú Thanh
Thừa Thiên Huế	411	Thành phố Huế	41101	4110103	Phường Phú Bình
Thừa Thiên Huế	411	Thành phố Huế	41101	4110152	Xã Phú Mậu
Thừa Thiên Huế	411	Thành phố Huế	41101	4110165	Xã Hương Thọ
Thừa Thiên Huế	411	Thành phố Huế	41101	4110155	Phường Phú Thượng
Thừa Thiên Huế	411	Thành phố Huế	41101	4110153	Xã Hải Dương
Thừa Thiên Huế	411	Thành phố Huế	41101	4110943	Phường Thuận An
Thừa Thiên Huế	411	Thành phố Huế	41101	4110154	Xã Thủy Bằng
Thừa Thiên Huế	411	Thành phố Huế	41101	4110119	Phường Phú Cát
Thừa Thiên Huế	411	Thành phố Huế	41101	4110109	Phường Phú Hiệp
Thừa Thiên Huế	411	Thành phố Huế	41101	4110167	Phường Hương Hồ
Thừa Thiên Huế	411	Thành phố Huế	41101	4110164	Xã Phú Dương
Thừa Thiên Huế	411	Thành phố Huế	41101	4110162	Phường Hương Vinh
Thừa Thiên Huế	411	Thành phố Huế	41101	4110117	Phường Phú Hòa
Thừa Thiên Huế	411	Thành phố Huế	41101	4110115	Phường Thuận Thành
Thừa Thiên Huế	411	Thành phố Huế	41101	4110137	Phường Phước Vĩnh
Thừa Thiên Huế	411	Thành phố Huế	41101	4110121	Phường Kim Long
Thừa Thiên Huế	411	Thành phố Huế	41101	4110101	Phường Phú Thuận
Thừa Thiên Huế	411	Thành phố Huế	41101	4110139	Phường An Cựu
Thừa Thiên Huế	411	Thành phố Huế	41101	4110161	Phường Thủy Vân
Thừa Thiên Huế	411	Thành phố Huế	41101	4110143	Phường Thủy Biều
Thừa Thiên Huế	411	Thành phố Huế	41101	4110113	Phường Thuận Hòa
Thừa Thiên Huế	411	Thành phố Huế	41101	4110142	Phường An Hòa
Thừa Thiên Huế	411	Thành phố Huế	41101	4110105	Phường Tây Lộc
Thừa Thiên Huế	411	Thành phố Huế	41101	4110147	Phường Thủy Xuân
Thừa Thiên Huế	411	Thành phố Huế	41101	4110141	Phường Hương Sơ
Thừa Thiên Huế	411	Thành phố Huế	41101	4110151	Phường An Tây
Thừa Thiên Huế	411	Thành phố Huế	41101	4110129	Phường Phú Hội
Thừa Thiên Huế	411	Thành phố Huế	41101	4110125	Phường Phường Đúc
Thừa Thiên Huế	411	Thành phố Huế	41101	4110145	Phường Hương Long
Thừa Thiên Huế	411	Thành phố Huế	41101	4110135	Phường Trường An
Thừa Thiên Huế	411	Thành phố Huế	41101	4110107	Phường Thuận Lộc
Thừa Thiên Huế	411	Thành phố Huế	41101	4110133	Phường Xuân Phú
Thừa Thiên Huế	411	Thành phố Huế	41101	4110111	Phường Phú Hậu
Thừa Thiên Huế	411	Thành phố Huế	41101	4110131	Phường Phú Nhuận
Thừa Thiên Huế	411	Thành phố Huế	41101	4110149	Phường An Đông
Thừa Thiên Huế	411	Thành phố Huế	41101	4110127	Phường Vĩnh Ninh
Thừa Thiên Huế	411	Thành phố Huế	41101	4110170	Phường Gia Hội
Thừa Thiên Huế	411	Thành phố Huế	41101	4110156	Phường Đông Ba
Bạc Liêu	821	Thành phố Bạc Liêu	82101	8210114	Phường Nhà Mát
Bạc Liêu	821	Thành phố Bạc Liêu	82101	8210109	Phường 8
Bạc Liêu	821	Thành phố Bạc Liêu	82101	8210108	Phường 1
Bạc Liêu	821	Thành phố Bạc Liêu	82101	8210111	Xã Vĩnh Trạch
Bạc Liêu	821	Thành phố Bạc Liêu	82101	8210113	Xã Hiệp Thành
Bạc Liêu	821	Thành phố Bạc Liêu	82101	8210103	Phường 3
Bạc Liêu	821	Thành phố Bạc Liêu	82101	8210105	Phường 5
Bạc Liêu	821	Thành phố Bạc Liêu	82101	8210101	Phường 2
Bạc Liêu	821	Thành phố Bạc Liêu	82101	8210112	Xã Vĩnh Trạch Đông
Bạc Liêu	821	Thành phố Bạc Liêu	82101	8210107	Phường 7
Bạc Liêu	821	Huyện Đông Hải	82109	8210903	Xã Long Điền Đông
Bạc Liêu	821	Huyện Đông Hải	82109	8210909	Xã Long Điền Tây
Bạc Liêu	821	Huyện Đông Hải	82109	8210916	Xã Định Thành A
Bạc Liêu	821	Huyện Đông Hải	82109	8210915	Xã Định Thành
Bạc Liêu	821	Huyện Đông Hải	82109	8210913	Xã An Phúc
Bạc Liêu	821	Huyện Đông Hải	82109	8210907	Xã Long Điền
Bạc Liêu	821	Huyện Đông Hải	82109	8210905	Xã Long Điền Đông A
Bạc Liêu	821	Huyện Đông Hải	82109	8210912	Xã Điền Hải
Bạc Liêu	821	Huyện Đông Hải	82109	8210901	Thị trấn Gành Hào
Bạc Liêu	821	Huyện Đông Hải	82109	8210911	Xã An Trạch
Bạc Liêu	821	Huyện Đông Hải	82109	8210910	Xã An Trạch A
Bạc Liêu	821	Huyện Vĩnh Lợi	82105	8210507	Xã Hưng Thành
Bạc Liêu	821	Huyện Vĩnh Lợi	82105	8210509	Xã Hưng Hội
Bạc Liêu	821	Huyện Vĩnh Lợi	82105	8210503	Xã Vĩnh Hưng
Bạc Liêu	821	Huyện Vĩnh Lợi	82105	8210506	Xã Châu Hưng A
Bạc Liêu	821	Huyện Vĩnh Lợi	82105	8210511	Xã Châu Thới
Bạc Liêu	821	Huyện Vĩnh Lợi	82105	8210504	Xã Vĩnh Hưng A
Bạc Liêu	821	Huyện Vĩnh Lợi	82105	8210517	Xã Long Thạnh
Bạc Liêu	821	Huyện Vĩnh Lợi	82105	8210505	Thị trấn Châu Hưng
Bạc Liêu	821	Huyện Hòa Bình	82106	8210625	Xã Vĩnh Thịnh
Bạc Liêu	821	Huyện Hòa Bình	82106	8210619	Xã Vĩnh Mỹ B
Bạc Liêu	821	Huyện Hòa Bình	82106	8210601	Thị trấn Hòa Bình
